transaction_id,date,account_id,counterparty_id,counterparty_name,counterparty_type,direction,amount_cny,purpose,channel,source_system,bank_visible_only,evidence_eligible
TX-2026-02023,2026-03-04,AC-001,CP-008,宁波华源自动化有限公司,下游客户,IN,2569593.48,销售回款,柜面,PAYMENT_LEDGER,True,True
TX-2026-02361,2026-03-04,AC-002,CP-009,合肥星拓工业有限公司,下游客户,IN,1624064.99,销售回款,柜面,PAYMENT_LEDGER,True,True
TX-2026-02457,2026-03-04,AC-009,CP-016,能源服务商A,能源,OUT,417993.02,能源费用,柜面,PAYMENT_LEDGER,True,True
TX-2026-02491,2026-03-04,AC-001,CP-008,宁波华源自动化有限公司,下游客户,IN,2282156.71,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-02677,2026-03-04,AC-003,CP-018,他行归集账户A,他行往来,IN,4161682.76,跨行资金调拨,企业网银,PAYMENT_LEDGER,True,True
TX-2026-02744,2026-03-04,AC-008,CP-006,江苏华能铝业有限公司,原材料供应商,OUT,703964.63,原材料货款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-02799,2026-03-04,AC-008,CP-008,宁波华源自动化有限公司,下游客户,IN,1853900.29,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-02866,2026-03-04,AC-008,CP-007,杭州某新能源装备有限公司,下游客户,IN,2587161.07,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-03009,2026-03-04,AC-004,CP-002,苏州德昇伺服科技有限公司,设备供应商,OUT,1061094.59,设备预付款/设备采购款,柜面,PAYMENT_LEDGER,True,True
TX-2026-03020,2026-03-04,AC-002,CP-008,宁波华源自动化有限公司,下游客户,IN,2532005.98,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-03036,2026-03-04,AC-001,CP-015,物流服务商A,物流,OUT,153387.03,物流服务费,批量支付,PAYMENT_LEDGER,True,True
TX-2026-03158,2026-03-04,AC-008,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,1557216.08,原材料货款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-03161,2026-03-04,AC-006,CP-015,物流服务商A,物流,OUT,228906.31,物流服务费,批量支付,PAYMENT_LEDGER,True,True
TX-2026-03193,2026-03-04,AC-003,CP-019,他行归集账户B,他行往来,OUT,5708801.07,跨行资金调拨,企业网银,PAYMENT_LEDGER,True,True
TX-2026-03346,2026-03-04,AC-006,CP-007,杭州某新能源装备有限公司,下游客户,IN,2394922.22,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00115,2026-03-05,AC-001,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,431629.91,原材料货款,柜面,PAYMENT_LEDGER,True,True
TX-2026-00198,2026-03-05,AC-006,CP-010,上海凌云智能科技有限公司,下游客户,IN,2791722.93,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00230,2026-03-05,AC-001,CP-007,杭州某新能源装备有限公司,下游客户,IN,784352.65,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00243,2026-03-05,AC-008,CP-018,他行归集账户A,他行往来,IN,5973865.66,跨行资金调拨,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00303,2026-03-05,AC-007,CP-015,物流服务商A,物流,OUT,193004.61,物流服务费,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00497,2026-03-05,AC-004,CP-015,物流服务商A,物流,OUT,150804.51,物流服务费,柜面,PAYMENT_LEDGER,True,True
TX-2026-00718,2026-03-05,AC-008,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,1192462.69,原材料货款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00735,2026-03-05,AC-001,CP-009,合肥星拓工业有限公司,下游客户,IN,3037225.28,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00867,2026-03-05,AC-004,CP-004,上海东启电子科技有限公司,设备供应商,OUT,779067.12,设备预付款/设备采购款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00868,2026-03-05,AC-001,CP-012,工资代发汇总,工资,OUT,4989227.39,工资代发,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00946,2026-03-05,AC-006,CP-006,江苏华能铝业有限公司,原材料供应商,OUT,1544670.31,原材料货款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01101,2026-03-05,AC-004,CP-001,杭州智联数控设备有限公司,设备供应商,OUT,286150.5,设备预付款/设备采购款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01224,2026-03-05,AC-004,CP-008,宁波华源自动化有限公司,下游客户,IN,2567757.24,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01703,2026-03-05,AC-008,CP-007,杭州某新能源装备有限公司,下游客户,IN,2444250.33,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-02027,2026-03-05,AC-001,CP-017,房租/物业服务商,管理费用,OUT,75072.35,管理费用,批量支付,PAYMENT_LEDGER,True,True
TX-2026-02400,2026-03-05,AC-004,CP-010,上海凌云智能科技有限公司,下游客户,IN,1675826.84,销售回款,柜面,PAYMENT_LEDGER,True,True
TX-2026-02697,2026-03-05,AC-008,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,1169994.21,原材料货款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-02707,2026-03-05,AC-002,CP-001,杭州智联数控设备有限公司,设备供应商,OUT,1249695.6,设备预付款/设备采购款,柜面,PAYMENT_LEDGER,True,True
TX-2026-02921,2026-03-05,AC-002,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,1457672.2,原材料货款,柜面,PAYMENT_LEDGER,True,True
TX-2026-03062,2026-03-05,AC-004,CP-017,房租/物业服务商,管理费用,OUT,169393.5,管理费用,企业网银,PAYMENT_LEDGER,True,True
TX-2026-03083,2026-03-05,AC-001,CP-014,华东精工自动化设备有限公司,集团内往来,OUT,535026.78,集团内部往来,企业网银,PAYMENT_LEDGER,True,True
TX-2026-03245,2026-03-05,AC-004,CP-018,他行归集账户A,他行往来,OUT,1742889.61,跨行资金调拨,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00082,2026-03-06,AC-007,CP-009,合肥星拓工业有限公司,下游客户,IN,2193656.73,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00133,2026-03-06,AC-001,CP-002,苏州德昇伺服科技有限公司,设备供应商,OUT,1160521.68,设备预付款/设备采购款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00236,2026-03-06,AC-002,CP-006,江苏华能铝业有限公司,原材料供应商,OUT,915973.76,原材料货款,柜面,PAYMENT_LEDGER,True,True
TX-2026-00405,2026-03-06,AC-001,CP-007,杭州某新能源装备有限公司,下游客户,IN,1024020.57,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00439,2026-03-06,AC-008,CP-007,杭州某新能源装备有限公司,下游客户,IN,2606763.17,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00618,2026-03-06,AC-004,CP-008,宁波华源自动化有限公司,下游客户,IN,255440.54,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00692,2026-03-06,AC-004,CP-016,能源服务商A,能源,OUT,96783.9,能源费用,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01156,2026-03-06,AC-004,CP-001,杭州智联数控设备有限公司,设备供应商,OUT,778444.5,设备预付款/设备采购款,柜面,PAYMENT_LEDGER,True,True
TX-2026-01388,2026-03-06,AC-002,CP-015,物流服务商A,物流,OUT,226242.18,物流服务费,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01580,2026-03-06,AC-004,CP-006,江苏华能铝业有限公司,原材料供应商,OUT,1127339.25,原材料货款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01638,2026-03-06,AC-002,CP-002,苏州德昇伺服科技有限公司,设备供应商,OUT,987301.21,设备预付款/设备采购款,柜面,PAYMENT_LEDGER,True,True
TX-2026-01642,2026-03-06,AC-004,CP-008,宁波华源自动化有限公司,下游客户,IN,650726.32,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-02044,2026-03-06,AC-008,CP-016,能源服务商A,能源,OUT,159351.62,能源费用,批量支付,PAYMENT_LEDGER,True,True
TX-2026-02152,2026-03-06,AC-009,CP-013,华东精工智能制造有限公司,集团内往来,IN,2515650.42,集团内部往来,银企直联,PAYMENT_LEDGER,True,True
TX-2026-02412,2026-03-06,AC-003,CP-015,物流服务商A,物流,OUT,76471.2,物流服务费,柜面,PAYMENT_LEDGER,True,True
TX-2026-02557,2026-03-06,AC-002,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,1217704.18,原材料货款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-02565,2026-03-06,AC-001,CP-007,杭州某新能源装备有限公司,下游客户,IN,2395795.08,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-02993,2026-03-06,AC-001,CP-011,国家税费虚拟对手方,税费,OUT,2225425.29,税费,银企直联,PAYMENT_LEDGER,True,True
TX-2026-03341,2026-03-06,AC-004,CP-002,苏州德昇伺服科技有限公司,设备供应商,OUT,704277.74,设备预付款/设备采购款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-03382,2026-03-06,AC-002,CP-006,江苏华能铝业有限公司,原材料供应商,OUT,351700.21,原材料货款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-03435,2026-03-06,AC-004,CP-009,合肥星拓工业有限公司,下游客户,IN,806214.15,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-03449,2026-03-06,AC-002,CP-004,上海东启电子科技有限公司,设备供应商,OUT,273083.4,设备预付款/设备采购款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00282,2026-03-07,AC-001,CP-006,江苏华能铝业有限公司,原材料供应商,OUT,1499044.28,原材料货款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00319,2026-03-07,AC-004,CP-008,宁波华源自动化有限公司,下游客户,IN,2057834.27,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00564,2026-03-07,AC-009,CP-008,宁波华源自动化有限公司,下游客户,IN,1855404.68,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00667,2026-03-07,AC-004,CP-017,房租/物业服务商,管理费用,OUT,99374.01,管理费用,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00681,2026-03-07,AC-001,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,1043178.89,原材料货款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00943,2026-03-07,AC-001,CP-008,宁波华源自动化有限公司,下游客户,IN,1000929.47,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01063,2026-03-07,AC-003,CP-015,物流服务商A,物流,OUT,52980.98,物流服务费,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01096,2026-03-07,AC-004,CP-003,宁波精密传动有限公司,设备供应商,OUT,347333.25,设备预付款/设备采购款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01222,2026-03-07,AC-003,CP-019,他行归集账户B,他行往来,OUT,1293990.27,跨行资金调拨,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01524,2026-03-07,AC-004,CP-007,杭州某新能源装备有限公司,下游客户,IN,2818047.59,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01710,2026-03-07,AC-003,CP-007,杭州某新能源装备有限公司,下游客户,IN,1354886.87,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01720,2026-03-07,AC-001,CP-007,杭州某新能源装备有限公司,下游客户,IN,722160.13,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01955,2026-03-07,AC-007,CP-011,国家税费虚拟对手方,税费,OUT,2271633.75,税费,柜面,PAYMENT_LEDGER,True,True
TX-2026-02196,2026-03-07,AC-001,CP-018,他行归集账户A,他行往来,IN,1447655.75,跨行资金调拨,柜面,PAYMENT_LEDGER,True,True
TX-2026-02310,2026-03-07,AC-001,CP-007,杭州某新能源装备有限公司,下游客户,IN,2219390.39,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-02387,2026-03-07,AC-006,CP-007,杭州某新能源装备有限公司,下游客户,IN,2972607.12,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-02872,2026-03-07,AC-002,CP-014,华东精工自动化设备有限公司,集团内往来,IN,1111279.69,集团内部往来,企业网银,PAYMENT_LEDGER,True,True
TX-2026-02957,2026-03-07,AC-001,CP-003,宁波精密传动有限公司,设备供应商,OUT,880818.51,设备预付款/设备采购款,柜面,PAYMENT_LEDGER,True,True
TX-2026-03023,2026-03-07,AC-001,CP-012,工资代发汇总,工资,OUT,4159247.8,工资代发,银企直联,PAYMENT_LEDGER,True,True
TX-2026-03444,2026-03-07,AC-001,CP-016,能源服务商A,能源,OUT,104298.83,能源费用,银企直联,PAYMENT_LEDGER,True,True
TX-2026-03458,2026-03-07,AC-006,CP-014,华东精工自动化设备有限公司,集团内往来,OUT,2656293.48,集团内部往来,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00003,2026-03-08,AC-007,CP-008,宁波华源自动化有限公司,下游客户,IN,2942053.35,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00204,2026-03-08,AC-004,CP-007,杭州某新能源装备有限公司,下游客户,IN,2797880.97,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00242,2026-03-08,AC-006,CP-006,江苏华能铝业有限公司,原材料供应商,OUT,744182.92,原材料货款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00639,2026-03-08,AC-004,CP-007,杭州某新能源装备有限公司,下游客户,IN,2504651.3,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00838,2026-03-08,AC-002,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,1303509.32,原材料货款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00844,2026-03-08,AC-002,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,1099911.61,原材料货款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00852,2026-03-08,AC-004,CP-015,物流服务商A,物流,OUT,147660.01,物流服务费,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01013,2026-03-08,AC-008,CP-003,宁波精密传动有限公司,设备供应商,OUT,1020779.5,设备预付款/设备采购款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01394,2026-03-08,AC-004,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,683337.73,原材料货款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-01420,2026-03-08,AC-002,CP-010,上海凌云智能科技有限公司,下游客户,IN,2944057.63,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01576,2026-03-08,AC-002,CP-007,杭州某新能源装备有限公司,下游客户,IN,1183869.76,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-02082,2026-03-08,AC-001,CP-017,房租/物业服务商,管理费用,OUT,90911.07,管理费用,柜面,PAYMENT_LEDGER,True,True
TX-2026-02099,2026-03-08,AC-001,CP-007,杭州某新能源装备有限公司,下游客户,IN,2654013.96,销售回款,柜面,PAYMENT_LEDGER,True,True
TX-2026-02704,2026-03-08,AC-008,CP-015,物流服务商A,物流,OUT,62510.04,物流服务费,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00754,2026-03-09,AC-004,CP-008,宁波华源自动化有限公司,下游客户,IN,2913669.1,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00980,2026-03-09,AC-001,CP-017,房租/物业服务商,管理费用,OUT,169281.67,管理费用,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00998,2026-03-09,AC-001,CP-004,上海东启电子科技有限公司,设备供应商,OUT,2095951.61,设备预付款/设备采购款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01128,2026-03-09,AC-001,CP-001,杭州智联数控设备有限公司,设备供应商,OUT,996769.83,设备预付款/设备采购款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01460,2026-03-09,AC-001,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,536338.6,原材料货款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-01577,2026-03-09,AC-002,CP-016,能源服务商A,能源,OUT,240675.17,能源费用,柜面,PAYMENT_LEDGER,True,True
TX-2026-01692,2026-03-09,AC-002,CP-007,杭州某新能源装备有限公司,下游客户,IN,2810657.22,销售回款,柜面,PAYMENT_LEDGER,True,True
TX-2026-01920,2026-03-09,AC-004,CP-010,上海凌云智能科技有限公司,下游客户,IN,3181535.74,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-01930,2026-03-09,AC-002,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,1277496.84,原材料货款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-02205,2026-03-09,AC-007,CP-007,杭州某新能源装备有限公司,下游客户,IN,2008764.93,销售回款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-02589,2026-03-09,AC-004,CP-001,杭州智联数控设备有限公司,设备供应商,OUT,1874159.61,设备预付款/设备采购款,柜面,PAYMENT_LEDGER,True,True
TX-2026-02782,2026-03-09,AC-004,CP-015,物流服务商A,物流,OUT,245701.26,物流服务费,批量支付,PAYMENT_LEDGER,True,True
TX-2026-02844,2026-03-09,AC-008,CP-004,上海东启电子科技有限公司,设备供应商,OUT,2047089.2,设备预付款/设备采购款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-02898,2026-03-09,AC-004,CP-010,上海凌云智能科技有限公司,下游客户,IN,2637645.26,销售回款,柜面,PAYMENT_LEDGER,True,True
TX-2026-02956,2026-03-09,AC-008,CP-011,国家税费虚拟对手方,税费,OUT,1640384.49,税费,银企直联,PAYMENT_LEDGER,True,True
TX-2026-02998,2026-03-09,AC-002,CP-018,他行归集账户A,他行往来,OUT,4168527.79,跨行资金调拨,企业网银,PAYMENT_LEDGER,True,True
TX-2026-03302,2026-03-09,AC-006,CP-019,他行归集账户B,他行往来,OUT,4573057.23,跨行资金调拨,柜面,PAYMENT_LEDGER,True,True
TX-2026-00026,2026-03-10,AC-002,CP-007,杭州某新能源装备有限公司,下游客户,IN,1748991.67,销售回款,柜面,PAYMENT_LEDGER,True,True
TX-2026-00032,2026-03-10,AC-008,CP-006,江苏华能铝业有限公司,原材料供应商,OUT,782570.05,原材料货款,银企直联,PAYMENT_LEDGER,True,True
TX-2026-00149,2026-03-10,AC-004,CP-007,杭州某新能源装备有限公司,下游客户,IN,1922468.13,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00174,2026-03-10,AC-001,CP-007,杭州某新能源装备有限公司,下游客户,IN,1453334.64,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00205,2026-03-10,AC-002,CP-006,江苏华能铝业有限公司,原材料供应商,OUT,463566.83,原材料货款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00237,2026-03-10,AC-008,CP-010,上海凌云智能科技有限公司,下游客户,IN,1097370.88,销售回款,批量支付,PAYMENT_LEDGER,True,True
TX-2026-00432,2026-03-10,AC-002,CP-016,能源服务商A,能源,OUT,367897.12,能源费用,企业网银,PAYMENT_LEDGER,True,True
TX-2026-00988,2026-03-10,AC-008,CP-003,宁波精密传动有限公司,设备供应商,OUT,869009.24,设备预付款/设备采购款,柜面,PAYMENT_LEDGER,True,True
TX-2026-01602,2026-03-10,AC-001,CP-001,杭州智联数控设备有限公司,设备供应商,OUT,265843.44,设备预付款/设备采购款,柜面,PAYMENT_LEDGER,True,True
TX-2026-02039,2026-03-10,AC-004,CP-004,上海东启电子科技有限公司,设备供应商,OUT,738456.08,设备预付款/设备采购款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-02119,2026-03-10,AC-001,CP-009,合肥星拓工业有限公司,下游客户,IN,626872.91,销售回款,企业网银,PAYMENT_LEDGER,True,True
TX-2026-02213,2026-03-10,AC-001,CP-009,合肥星拓工业有限公司,下游客户,IN,2145330.64,销售回款,柜面,PAYMENT_LEDGER,True,True
TX-2026-02894,2026-03-10,AC-001,CP-005,浙江恒远钢材贸易有限公司,原材料供应商,OUT,604274.55,原材料货款,企业网银,PAYMENT_LEDGER,True,True
